#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:Gene_u69_unique" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:Gene_u69_unique" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:Gene_u69_unique" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:Gene_u69_unique" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:Gene_u69_unique" spec="beast.base.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.Gene_u69_unique" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="GammaShapePrior.s:Gene_u69_unique" name="distribution">
#            <parameter id="gammaShape.s:Gene_u69_unique" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:Gene_u69_unique" name="distribution">
#            <parameter id="kappa.s:Gene_u69_unique" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.14" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.15" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:Gene_u69_unique" name="distribution" x="@popSize.t:Gene_u69_unique">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@Gene_u69_unique" id="treeLikelihood.Gene_u69_unique" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Gene_u69_unique">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Gene_u69_unique" shape="@gammaShape.s:Gene_u69_unique" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Gene_u69_unique" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Gene_u69_unique" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:Gene_u69_unique" kappa="@kappa.s:Gene_u69_unique" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@Gene_u69_unique" id="empiricalFreqs.s:Gene_u69_unique" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:Gene_u69_unique" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:Gene_u69_unique" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	gammaShape	popSize	CoalescentConstant	kappa
350000	-1177.1074710427163	-1190.2679423130855	13.160471270369314	-1190.2679423130855	0.032329271117586024	0.06777237598064252	2.565354535520211	0.011397969292543596	14.312540530427707	5.7117389961746925
355000	-1177.5108107301894	-1191.4253730746027	13.914562344413374	-1191.4253730746027	0.02203675915059828	0.050383712433959955	1.785846818610977	0.016409050019257503	14.043326668580399	3.613951680676453
360000	-1174.197390147771	-1189.548901534376	15.351511386604852	-1189.548901534376	0.022889780385144113	0.04975398993930475	1.785846818610977	0.0067603705369767555	14.9099586161113	4.643413762457292
365000	-1176.7211210454261	-1190.363821390142	13.64270034471593	-1190.363821390142	0.03026197150869777	0.06477684516734626	1.785846818610977	0.012370897079761667	14.234069275626776	6.255896401315617
370000	-1174.5988297896695	-1189.4294075911675	14.830577801498027	-1189.4294075911675	0.03399337324310874	0.07415112172239641	0.14467924715312072	0.008072944575097836	12.844402313355456	4.368020034176764
375000	-1175.771011167916	-1192.2078409294818	16.436829761565903	-1192.2078409294818	0.02619932862323339	0.05838855876959993	0.14467924715312072	0.007917560632570654	14.04774922439966	3.1744341940916248
380000	-1175.5075485466218	-1189.937771795942	14.430223249320013	-1189.937771795942	0.028788448633133963	0.06366167429999094	0.37974567792713326	0.018584451631597616	13.488700229159804	4.28724201320365
385000	-1173.7096151397573	-1191.9543596152125	18.244744475455157	-1191.9543596152125	0.02363287186317743	0.04986233644296946	0.15948675810113933	0.004897987705279457	15.084372535503462	2.3391034926361987
390000	-1174.7516332948899	-1192.593242600411	17.841609305521207	-1192.593242600411	0.027532667440717102	0.05745951155660457	0.15948675810113933	0.005677238618884523	14.828877873066418	2.3391034926361987
395000	-1179.8030923447266	-1192.6394970339509	12.836404689224207	-1192.6394970339509	0.038371727531892545	0.08176636316178192	1.7906882505976092	0.01897786501580238	13.10353718519805	3.5776185593235055
400000	-1176.2864444829684	-1190.6714065289489	14.384962045980458	-1190.6714065289489	0.03233608037624087	0.06656537718405037	1.7906882505976092	0.014419884016953544	14.377429329712555	3.5776185593235055
405000	-1177.4268191934616	-1191.6546702986507	14.227851105188982	-1191.6546702986507	0.032520360476838386	0.06997186976039076	1.7906882505976092	0.012769706302112147	13.875401590256573	2.926246792042574
410000	-1174.9071451909567	-1191.7370632178	16.82991802684329	-1191.7370632178	0.026502398863649378	0.05425186847231364	0.32979096693238585	0.009917092696652816	15.506558868602443	5.329342306040436
415000	-1177.6708049176104	-1191.3958868304949	13.725081912884416	-1191.3958868304949	0.026900406255877408	0.06149676413856285	0.32979096693238585	0.015610393799194001	13.559508531616085	8.335815766973472
420000	-1173.6801314930954	-1190.4387852138925	16.75865372079711	-1190.4387852138925	0.022145650407958288	0.04621073174750154	0.7618877325584119	0.008312658639783147	15.86156337134425	5.986284864114104
425000	-1173.213021886541	-1190.7941260654902	17.581104178949204	-1190.7941260654902	0.0209215639210172	0.04318358752524808	0.7618877325584119	0.006191336538245361	16.389385321541745	5.986284864114104
430000	-1173.7974311840192	-1189.5075525876282	15.710121403608952	-1189.5075525876282	0.031113898966291673	0.06583545353491319	0.16480500552342692	0.008916532284881398	14.293290703689044	6.015016822179999
435000	-1172.5288020482703	-1188.9007680063078	16.371965958037325	-1188.9007680063078	0.02388462153986118	0.051197515532369356	0.3313265071757162	0.005285964118769589	14.598804674248878	6.015016822179999
440000	-1181.7569315916808	-1194.4174212828968	12.660489691216075	-1194.4174212828968	0.02205485232561889	0.05274545625220194	2.6284470132075026	0.012342787518299559	14.032465771134603	6.015016822179999
445000	-1183.4176477562357	-1190.8711675290022	7.453519772766374	-1190.8711675290022	0.02810500161622118	0.06288805902610235	2.6284470132075026	0.07123070892798217	9.917181453021957	3.6882933365061743
450000	-1177.773335512366	-1191.9194857509756	14.146150238609593	-1191.9194857509756	0.03635539191002614	0.07865411140368143	0.25601101573115903	0.0071020282996314445	12.584887479549542	5.982719693139924
455000	-1175.659521469431	-1190.9451948505498	15.285673381118801	-1190.9451948505498	0.027586181187689966	0.06297670166448831	0.25601101573115903	0.007920085647316473	13.05352481771532	3.3063296285347428
460000	-1177.3477676254624	-1192.8622379243209	15.514470298858386	-1192.8622379243209	0.020246218741689304	0.04626359157360557	1.845984910068543	0.008475633768798034	14.94008904141899	3.3063296285347428
465000	-1175.1783254075797	-1191.9845910885965	16.806265681016804	-1191.9845910885965	0.017624936240751052	0.037846952862904876	1.845984910068543	0.005612180954938997	16.38167189939454	5.151816821856428
470000	-1178.2005638615408	-1190.8038314606729	12.603267599132089	-1190.8038314606729	0.02462592061721472	0.05625013921340764	2.2131037200806865	0.019502181094411108	13.451530224311846	3.988014032154493
475000	-1172.7455170695507	-1188.29946256244	15.553945492889305	-1188.29946256244	0.028728915755965038	0.06049249786936318	0.3702627761069155	0.014718227763574785	14.31860984456059	4.119336424982855
480000	-1173.6321129371397	-1190.199821956214	16.567709019074194	-1190.199821956214	0.022362824260932123	0.04613226409339678	0.3702627761069155	0.013602285900077218	15.253524520695299	4.119336424982855
485000	-1173.0928164013653	-1190.9291663408785	17.836349939513266	-1190.9291663408785	0.0249039632724656	0.05205584385866856	0.3702627761069155	0.007777013608337501	15.42766692121539	2.5450954768457597
490000	-1177.7905283085329	-1194.6972330818683	16.906704773335353	-1194.6972330818683	0.018624469998553703	0.04391289410329886	0.1969614576816618	0.010571565972497777	14.631715968545402	2.5450954768457597
495000	-1174.3432471875187	-1192.0378935616402	17.694646374121398	-1192.0378935616402	0.02343472443583618	0.0503245435732266	0.4687248105305622	0.0062386497025927416	15.164016745867068	2.5450954768457597
500000	-1176.6648934737561	-1192.8370027982353	16.17210932447918	-1192.8370027982353	0.026139196389139977	0.05717373678007427	0.4687248105305622	0.009185138231611614	14.63634356395912	4.358963100239108
505000	-1175.5597567453083	-1191.6936874550304	16.13393070972213	-1191.6936874550304	0.028324043542582326	0.06120588448902216	0.4687248105305622	0.012568840107958126	14.24237654690716	2.383697397228704
510000	-1172.6369696961879	-1188.6379511038367	16.000981407648787	-1188.6379511038367	0.02879828515182702	0.06146510575639383	0.4687248105305622	0.009434071232258331	14.431599087712433	4.159290754648371
515000	-1175.1600518660607	-1193.0294078506556	17.869355984595014	-1193.0294078506556	0.02118695638051364	0.04626361303037821	0.4687248105305622	0.00627349427647795	15.14558873434438	2.0338305022642196
520000	-1177.2043246226071	-1193.558051274565	16.353726651957913	-1193.558051274565	0.019621354512921876	0.04268066821689098	0.4687248105305622	0.01258437590101286	15.299675834224535	4.936018631531065
525000	-1174.842484886497	-1190.6547697091266	15.812284822629683	-1190.6547697091266	0.020495243027144547	0.04379706146752799	1.7618699326073661	0.0045195893180650475	15.421481620292733	6.456546460297996
530000	-1176.7726241072933	-1190.5278730441967	13.755248936903369	-1190.5278730441967	0.02297541811793925	0.05183161971449799	1.7618699326073661	0.012152478675156108	14.35355775885117	6.456546460297996
535000	-1174.166750756116	-1191.5116110724396	17.34486031632357	-1191.5116110724396	0.020023304991650857	0.04330392021628858	0.18297763751511104	0.01161821685971894	15.336182977228269	3.055853804269802
540000	-1173.6999974578946	-1189.7136159438714	16.01361848597689	-1189.7136159438714	0.028085741818913292	0.06055207812207149	0.18297763751511104	0.007074646029115105	14.29094878026317	5.652118781378509
545000	-1178.716407038453	-1192.6395241941264	13.923117155673143	-1192.6395241941264	0.02803302257754962	0.06168802635167428	0.18297763751511104	0.0223381168556033	13.350224534254505	5.652118781378509
550000	-1176.7015628383704	-1191.575020356146	14.873457517775787	-1191.575020356146	0.021927372398936263	0.047732123473876516	0.12858914060813126	0.01947532180418699	14.109030019681548	5.652118781378509
555000	-1175.271765158204	-1190.375180121444	15.10341496323996	-1190.375180121444	0.022772610914715583	0.049722357313669516	0.12858914060813126	0.019825232129773742	13.951054366616146	4.206927832538444
560000	-1174.760978129139	-1190.8529071161045	16.091928986965627	-1190.8529071161045	0.03806747726495301	0.07722750409910938	0.12858914060813126	0.010502983149879812	14.304272240271898	4.206927832538444
565000	-1174.4376339062555	-1190.1504979548556	15.712864048600178	-1190.1504979548556	0.032671734382146184	0.07027959185366889	0.12858914060813126	0.0070655419274474095	13.33755729447384	3.6010928051876143
570000	-1174.2572473575424	-1189.353575291357	15.096327933814484	-1189.353575291357	0.027981195358072287	0.05924522439039394	0.12858914060813126	0.016390404822531335	14.19081687019575	5.773582993594605
575000	-1175.7411786304594	-1190.7681817039925	15.02700307353308	-1190.7681817039925	0.0253061063656008	0.055732874507825346	0.7634213084053896	0.011961572268733619	14.441327286378367	5.773582993594605
580000	-1175.24701058437	-1190.3912071197456	15.1441965353755	-1190.3912071197456	0.026680891453599743	0.05598799157382738	0.7634213084053896	0.0050920535421217425	14.434078657616196	9.043672107518285
585000	-1182.0443670781349	-1194.2174492867512	12.173082208616172	-1194.2174492867512	0.037788712459400575	0.08571519407235426	0.7634213084053896	0.00913212560523255	11.635280137567872	7.089389973668856
590000	-1177.1820592778654	-1191.2180847707264	14.036025492861004	-1191.2180847707264	0.028560970855856665	0.06234616263159945	0.7634213084053896	0.008847871055853801	14.012431912836139	9.745507235044442
595000	-1179.0887577334097	-1196.1093252781552	17.020567544745546	-1196.1093252781552	0.014429917913281735	0.0341794545968033	0.7634213084053896	0.008380637314647364	15.671495153236116	4.30444117119442
600000	-1176.8694665973205	-1191.4531752428566	14.58370864553608	-1191.4531752428566	0.022078755736148325	0.04795696786398003	0.7634213084053896	0.01982441501392912	14.095626550148664	4.30444117119442
605000	-1175.4279574855007	-1190.2793481935032	14.851390708002494	-1190.2793481935032	0.030263011440960344	0.06855758405098833	0.1100442514245892	0.011974467560402898	13.205793975754492	4.30444117119442
610000	-1173.4297883923718	-1191.0547280718574	17.62493967948567	-1191.0547280718574	0.020833763037566965	0.044937783088011954	0.1100442514245892	0.008098993345401633	15.588306043135738	4.30444117119442
615000	-1175.8888692185005	-1191.5874175893007	15.69854837080019	-1191.5874175893007	0.032361408073075616	0.06936834885300924	0.1100442514245892	0.006843011898685519	13.493402929620654	4.30444117119442
620000	-1175.5567161562637	-1190.3681874199083	14.811471263644462	-1190.3681874199083	0.026188717347402166	0.05447455287876461	2.0600438332120774	0.013239334691214555	14.911615295450058	3.348960356567064
625000	-1174.0075296478908	-1190.5718983871368	16.56436873924591	-1190.5718983871368	0.03338865647582069	0.06818358362530094	0.13344034740230182	0.008634270201599863	14.760420392242848	4.801639045379408
630000	-1172.0693725900435	-1188.7036022937164	16.634229703672784	-1188.7036022937164	0.029666374452036702	0.06271188101879922	0.13344034740230182	0.008622848579832072	14.448193372518663	3.556157044831945
635000	-1175.2780258307391	-1190.174781295012	14.896755464272896	-1190.174781295012	0.035364635593289256	0.07508347833161387	0.13344034740230182	0.010690215709537392	13.818813610927496	6.7957173050854625
640000	-1174.0705939577224	-1189.7279193221873	15.657325364464784	-1189.7279193221873	0.02515584547249083	0.05327224505131991	0.6782685435950331	0.014599240247512642	14.679479877883255	3.9825201315492724
645000	-1175.1012808242729	-1191.0490897212867	15.947808897013845	-1191.0490897212867	0.02501046663052564	0.055093887344142244	0.6782685435950331	0.011896034211931288	14.523614094098699	3.2445659139522154
650000	-1172.7718226733348	-1189.7039825380693	16.932159864734494	-1189.7039825380693	0.026019346184256394	0.05519162491551032	0.6782685435950331	0.007265114567304613	14.872033618074088	2.8393819621227556
655000	-1172.5057721377377	-1189.9631945838876	17.457422446149902	-1189.9631945838876	0.023700823582232137	0.05002722538777881	0.6782685435950331	0.00694595017163884	15.352370913450883	2.8393819621227556
660000	-1174.803091767222	-1192.3266491003433	17.523557333121254	-1192.3266491003433	0.020255528286764066	0.04425229887282717	0.6782685435950331	0.007560609118093825	15.503298777925377	2.8393819621227556
665000	-1174.6927026092044	-1191.1816713986382	16.48896878943373	-1191.1816713986382	0.02946725918817193	0.06108821040501031	0.6782685435950331	0.004658518178586449	13.984455886256695	2.8393819621227556
670000	-1174.2023513700226	-1189.8407923765953	15.63844100657274	-1189.8407923765953	0.020629424049819222	0.04328690991554968	0.6782685435950331	0.016467879053503436	14.824969790919894	4.124327858700542
675000	-1173.7755144587777	-1190.7929376992429	17.017423240465064	-1190.7929376992429	0.022246199054219682	0.047929418396047495	0.6782685435950331	0.007048988890662378	15.355424452040165	4.124327858700542
680000	-1172.2471643624256	-1188.9428280140337	16.695663651608214	-1188.9428280140337	0.024381409254453514	0.05116733375278753	0.6782685435950331	0.009676289090130068	15.350459145739146	4.124327858700542
685000	-1177.271232286623	-1192.3745511619713	15.10331887534835	-1192.3745511619713	0.02487523248234781	0.05439964494707541	0.6782685435950331	0.010579236138675797	14.767563681143677	7.721325447134428
690000	-1181.497770237836	-1191.0092529290548	9.511482691218841	-1191.0092529290548	0.03687922341557456	0.08026666968475665	0.6782685435950331	0.05781509845737846	10.442937200241678	5.878254367326241
695000	-1177.1719321030782	-1192.1507832621674	14.978851159089224	-1192.1507832621674	0.024653904747035514	0.05409903370031895	0.6782685435950331	0.006655871469138092	14.554925592621085	9.582811669291576
700000	-1175.3846495352773	-1191.2685845013216	15.883934966044201	-1191.2685845013216	0.022782441708561717	0.04962861631208351	0.6782685435950331	0.006472013063030316	14.950446312956629	7.238741273315138
705000	-1176.2376115205825	-1190.940960540815	14.703349020232505	-1190.940960540815	0.02765017516089601	0.05942858575118352	0.6782685435950331	0.0056699171287297725	13.975607439505374	8.840866925087983
710000	-1177.02004389841	-1190.237115874164	13.217071975753878	-1190.237115874164	0.03411775778386377	0.07154693482390864	0.6782685435950331	0.01801921430097497	13.645594542868103	8.840866925087983
715000	-1172.8650278080102	-1189.7100283501663	16.84500054215627	-1189.7100283501663	0.03006601371979685	0.06264834812350771	0.1287786609310666	0.010028145750411261	14.735432274294393	3.347038609737787
720000	-1174.6637078755273	-1189.408093290566	14.744385415038675	-1189.408093290566	0.02928814936600806	0.06452845703895391	0.1287786609310666	0.016478036999724832	13.665287594806209	5.099366663775357
725000	-1173.7754532575223	-1190.6298242849878	16.85437102746556	-1190.6298242849878	0.027479640641492296	0.056203074119163456	0.5724182846803597	0.007799215503659887	15.470907579873613	5.099366663775357
730000	-1178.4352971175565	-1189.5519779344665	11.116680816910144	-1189.5519779344665	0.02961740059625699	0.0638767346948403	4.752846419875982	0.009793813576603977	14.141373270979994	5.099366663775357
735000	-1176.9818203050027	-1188.865441204634	11.883620899631241	-1188.865441204634	0.026167988053020466	0.0559342760522482	4.752846419875982	0.0064943350131804346	14.564450006824446	5.345976937816923
740000	-1179.0482782999177	-1190.7320976153403	11.683819315422685	-1190.7320976153403	0.023633165560084803	0.05272805432050669	4.752846419875982	0.010313540224731039	14.534438766136951	4.313536277011135
745000	-1180.4559611703407	-1190.1260716430436	9.670110472702758	-1190.1260716430436	0.024660108045561204	0.05330307017369107	4.752846419875982	0.021127051691752392	13.780051149334396	6.322865265272652
750000	-1175.9038369413918	-1191.5577133894853	15.653876448093563	-1191.5577133894853	0.022538892595278776	0.050712733866127596	0.5693368169797195	0.009276101350601166	14.757194577242732	6.322865265272652
755000	-1174.120985295587	-1189.6877908894653	15.566805593878456	-1189.6877908894653	0.02361213467065326	0.04846364573325613	0.2630826477224343	0.01686706572614809	14.732512526421832	5.421670894631883
760000	-1173.226960162991	-1188.871979344284	15.64501918129299	-1188.871979344284	0.030682927092605866	0.0664377835997973	0.2630826477224343	0.008920821130048807	13.782596098662232	4.057071081247079
765000	-1173.8875798494066	-1189.4890207802036	15.601440930797121	-1189.4890207802036	0.02925349248575749	0.061018288557326064	0.2630826477224343	0.008267604557417681	14.814925641234023	8.736677915374205
770000	-1179.8484761908126	-1191.6219074119801	11.77343122116768	-1191.6219074119801	0.03209953379267193	0.07075166753010811	0.2630826477224343	0.03778079914240831	11.811505494854499	5.67275230591297
775000	-1177.175074989631	-1190.0959083579903	12.920833368359297	-1190.0959083579903	0.032446406762109664	0.06894216816355468	0.2630826477224343	0.028777685923254165	12.68670692017329	5.67275230591297
780000	-1178.2301805680945	-1192.5043634025449	14.274182834450349	-1192.5043634025449	0.0343523322879276	0.07395854345079032	0.2630826477224343	0.008864523843759822	13.48419350848988	8.375545897151898
785000	-1174.2604341209358	-1188.714511764171	14.454077643235294	-1188.714511764171	0.028296207251553712	0.05934821896612706	0.2630826477224343	0.021582459181221512	13.683989494306935	4.759765379700206
790000	-1174.9679804395694	-1190.0201927052024	15.052212265633063	-1190.0201927052024	0.02350758657032266	0.05063709989223212	2.067084611752514	0.008849627131533484	15.194620497001733	4.759765379700206
795000	-1174.3104458805474	-1188.9676921273253	14.657246246777866	-1188.9676921273253	0.02660781777668811	0.056481695075930906	2.067084611752514	0.009653578518608484	14.886607829598368	4.759765379700206
800000	-1174.181224195593	-1189.5518976660128	15.370673470419781	-1189.5518976660128	0.026886136568431647	0.05553810170146038	2.067084611752514	0.005633884197158795	15.061505490644333	4.759765379700206
805000	-1174.5292541579063	-1189.1995266827482	14.67027252484192	-1189.1995266827482	0.028035676226270678	0.059374021798739386	2.067084611752514	0.008118281448731135	14.726423917637295	4.759765379700206
810000	-1185.0894358349428	-1196.6019798047105	11.51254396976764	-1196.6019798047105	0.03331415685234716	0.07894702558985775	2.067084611752514	0.019767465256482233	12.458614292387484	4.759765379700206
815000	-1174.444500647058	-1188.8395105728787	14.395009925820705	-1188.8395105728787	0.02576907084921027	0.05418292510574015	0.5684557804636371	0.020807798316060087	13.893741835282396	4.759765379700206
820000	-1174.18547986197	-1191.6365542599128	17.451074397942847	-1191.6365542599128	0.02431563894370021	0.05255217819776025	0.24020227944505593	0.00672382934757668	14.783305413876764	2.589033595316526
825000	-1176.4907382597414	-1192.4314090270634	15.940670767321894	-1192.4314090270634	0.027915726759987557	0.06000616588065389	0.2556259438179952	0.010689539512415802	14.619613221430882	5.334784642640766
830000	-1175.2349441281729	-1190.7045308953366	15.469586767163818	-1190.7045308953366	0.0249381606428028	0.05642398064628502	0.2556259438179952	0.01013231404522275	14.094993300687186	5.334784642640766
835000	-1175.44261748271	-1192.0156824507117	16.573064968001848	-1192.0156824507117	0.01957701780303919	0.044130132438438795	0.2556259438179952	0.004651308942597601	14.373579688444504	5.163735958403718
840000	-1175.0318724421124	-1191.8872590596632	16.855386617550636	-1191.8872590596632	0.028492167548772828	0.05987939716243228	0.2556259438179952	0.009356165991641349	14.855964682402544	3.5041653132293415
845000	-1177.4880429636175	-1191.8278137078985	14.339770744280905	-1191.8278137078985	0.017798055076523836	0.03996347756680815	1.59200228495001	0.015259261187130538	14.734865822365697	5.424095942128063
850000	-1176.6975182103738	-1191.4312127447397	14.733694534365878	-1191.4312127447397	0.03527435352902287	0.07659483823083033	0.15126042125604383	0.009335579163814204	13.19669395632643	5.424095942128063
855000	-1176.3172606388578	-1190.1808873650152	13.863626726157559	-1190.1808873650152	0.024324035255476384	0.05158946754062636	3.2261997395518502	0.004794492605795504	14.735200534541928	5.424095942128063
860000	-1182.502344555659	-1192.7985339799407	10.296189424281797	-1192.7985339799407	0.036332214498067505	0.08044001380632305	3.2261997395518502	0.021504407023293873	12.668553239238316	5.424095942128063
865000	-1173.2993737770676	-1189.7449769236405	16.445603146572996	-1189.7449769236405	0.02665378098701594	0.05642572711615207	0.42193550114736694	0.008201144635356853	15.049718565375017	5.424095942128063
870000	-1173.360231805186	-1190.3690019292646	17.008770124078605	-1190.3690019292646	0.025234268185122706	0.054109237529173466	0.42193550114736694	0.007580962558769542	14.973835148622651	3.530048883932465
875000	-1175.3248025140651	-1191.244625965455	15.919823451389949	-1191.244625965455	0.026342965960313224	0.05608482763322349	0.42193550114736694	0.014710152539830454	14.547786202061282	3.530048883932465
880000	-1176.1995211382052	-1189.523629308256	13.32410817005077	-1189.523629308256	0.02458980972668313	0.053712141433801486	2.4689896404091853	0.016699478015668606	14.12596461800684	3.530048883932465
885000	-1176.3204936404745	-1192.13037518493	15.80988154445545	-1192.13037518493	0.02194942743511366	0.04676912046549969	2.4689896404091853	0.004988541282491679	15.40350406889334	3.530048883932465
890000	-1175.7576704619496	-1189.0382556315965	13.280585169646862	-1189.0382556315965	0.02928686560636977	0.06329963149974907	2.4689896404091853	0.012012136045647579	14.106108454692215	4.674917440593309
895000	-1176.0899844587557	-1188.8834984211694	12.793513962413776	-1188.8834984211694	0.029238033878998888	0.06192729722111137	1.726324915585912	0.020188392362617536	13.661041811855517	5.645423475789389
900000	-1177.2788930929507	-1191.7346074888387	14.455714395888004	-1191.7346074888387	0.02235054480199274	0.04853962113460648	1.726324915585912	0.014991430882183842	14.652278475848306	4.308360330956701
905000	-1177.4525821379866	-1190.6496617042271	13.197079566240589	-1190.6496617042271	0.03147645935186845	0.06679870433103471	1.726324915585912	0.019151860294878958	13.638564737103483	4.308360330956701
910000	-1179.6929673380112	-1192.7249584853812	13.031991147369947	-1192.7249584853812	0.026473834195182663	0.05988331190564572	2.0282621449853124	0.01709176149811146	13.661610257065345	4.308360330956701
915000	-1174.4128245632937	-1189.613592565552	15.200768002258314	-1189.613592565552	0.021757310063082083	0.045430069949731915	2.0282621449853124	0.010607175375499732	15.635474312589075	5.300792721736118
920000	-1177.6347452622604	-1191.609080714664	13.97433545240365	-1191.609080714664	0.032593478783849335	0.0734172112171229	0.2593488662398396	0.018675985761369408	13.021921022091384	4.641600000303929
925000	-1173.377900876541	-1190.9558747650658	17.57797388852482	-1190.9558747650658	0.023564722013374933	0.050396375182116954	0.2593488662398396	0.005901187479138034	15.128483220261842	3.5255667541251503
930000	-1184.9025889779698	-1192.3209409196925	7.418351941722598	-1192.3209409196925	0.02750061364962104	0.06202342596731275	1.4510846251448593	0.002849879191451238	6.872995956614053	9.3406570231301
935000	-1173.5947676747608	-1189.9297544914489	16.33498681668806	-1189.9297544914489	0.020863237593270585	0.04452881658631792	1.4510846251448593	0.00582211065874733	15.691390437924426	5.674547947107979
940000	-1175.2308725638893	-1189.4155831935382	14.184710629648855	-1189.4155831935382	0.02439841735430094	0.05305861667750523	1.4510846251448593	0.014478806518774428	14.452137359567626	5.674547947107979
945000	-1174.9053143832705	-1191.2469873876219	16.34167300435146	-1191.2469873876219	0.02655443202122525	0.05530318226378282	1.4510846251448593	0.006868546885407554	15.240480826040784	3.5399786790017225
950000	-1178.4247552858865	-1191.8208133089943	13.396058023107742	-1191.8208133089943	0.030522758475737325	0.07029490332220653	1.4510846251448593	0.012060286593656145	12.857831231889218	3.5399786790017225
955000	-1180.2982998788546	-1194.0646822930466	13.76638241419204	-1194.0646822930466	0.020361460667629692	0.046810752380956645	1.4510846251448593	0.011900398584206539	14.622730839849549	9.19739227344688
960000	-1175.9681505916208	-1191.8757478701	15.907597278479255	-1191.8757478701	0.020591057091782394	0.04331126274353625	1.4510846251448593	0.004385669966139488	15.76571621015534	9.19739227344688
965000	-1177.5003933482863	-1189.8994792123954	12.399085864109129	-1189.8994792123954	0.030062493347872324	0.06500128164183408	1.4510846251448593	0.02519372046062978	12.995790700776517	4.844519077746916
970000	-1179.399783280648	-1195.668202127839	16.268418847191114	-1195.668202127839	0.018350661596963816	0.04201007835871708	1.4510846251448593	0.008339614996680431	15.312483407892746	3.393568301942244
975000	-1173.5186858462848	-1190.7445523688748	17.22586652259001	-1190.7445523688748	0.019535575230747025	0.041820786291897546	1.4510846251448593	0.005386676255660653	15.832842576012403	3.393568301942244
980000	-1174.9747215029497	-1190.2961432095735	15.321421706623749	-1190.2961432095735	0.03080453357424947	0.06486369778053426	1.4510846251448593	0.007758608452268207	14.293272210441359	3.393568301942244
985000	-1173.0921812171046	-1189.4652369614096	16.373055744304928	-1189.4652369614096	0.02590811327251729	0.05318888058993946	1.4510846251448593	0.007916932697517674	15.611044631290909	4.1603869711104755
990000	-1177.2603745128902	-1190.7233076856749	13.46293317278477	-1190.7233076856749	0.030240400727789683	0.06670617051272774	1.4510846251448593	0.014079732094945955	13.753911274718206	5.875189567824749
995000	-1175.2718125253896	-1190.3759045079062	15.104091982516534	-1190.3759045079062	0.02731722059765243	0.05934543182099053	1.4510846251448593	0.011589663759561965	14.391655155658942	3.1433331195133714
1000000	-1175.4473660021797	-1193.7962051713382	18.34883916915851	-1193.7962051713382	0.018321951611474534	0.0372482988194579	1.4510846251448593	0.006492661559156216	17.05696124483669	3.1433331195133714
